sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
06540,2021,02,2021-02,bbc_news_tv,covid,"in a further development, the government says it plans to give everyone in england who is over 50 or clinically vulnerable at least one dose of vaccine by may.",positive,1,0.9968351721763611
06541,2021,02,2021-02,bbc_news_tv,covid,has made a strong sta england has made a strong start to the vaccination programme.,positive,1,0.9987773299217224
06542,2021,02,2021-02,bbc_news_tv,covid,more than 10 million people have now had their 10 million peopla have now had their first dose.,positive,1,0.9960657954216003
06543,2021,02,2021-02,bbc_news_tv,covid,10 million people have now had their first dose.,positive,1,0.9977290034294128
06544,2021,02,2021-02,bbc_news_tv,covid,"in the next few weeks, experts say immunisation should have a real impact on reducing deaths and hospital admissions.",positive,1,0.9984601736068726
06545,2021,02,2021-02,bbc_news_tv,covid,that has prompted a small number of conservative backbenchers to renew falls for conservative backbenchers to renew calls for an early end to lockdown.,negative,-1,0.9878355860710144
06546,2021,02,2021-02,bbc_news_tv,covid,falls for an earty end to lockdown.,negative,-1,0.9988157749176025
06547,2021,02,2021-02,bbc_news_tv,covid,we know calls for an early end to lockdown.,negative,-1,0.9856131672859192
06548,2021,02,2021-02,bbc_news_tv,covid,we know what the government set was the reason for this third lockdown.,negative,-1,0.9992938041687012
06549,2021,02,2021-02,bbc_news_tv,covid,"we also know now that the vaccines are going to benefit, with the enormous number of people who have been vaccinated, and we also know the vaccines are going to benefit, in terms of transmissions, in terms of cutting hospitalisations.",positive,1,0.998759388923645
06550,2021,02,2021-02,bbc_news_tv,covid,"the prevalence remains high, with the office of national statistics adjusting one in 65 had the virus in england in the week to last saturday.",negative,-1,0.9789199829101562
06551,2021,02,2021-02,bbc_news_tv,covid,"but the health service is still under intense pressure, with : still under intense pressure, with 50% more covid patients done during 5096 more covid patients done during the first peak 50% more covid patients done during the first peak last spring.",positive,1,0.9930166006088257
06552,2021,02,2021-02,bbc_news_tv,covid,health officials say cases need to be at officials say rases need to be at very low officials say cases need to be at very low levels before restrictions are eased to avoid another surge.,positive,1,0.9843910932540894
06553,2021,02,2021-02,bbc_news_tv,covid,this virus is not pleasant for patients.,negative,-1,0.9994542002677917
06554,2021,02,2021-02,bbc_news_tv,covid,vaccination remains our best way of tackling the virus.,positive,1,0.9981822967529297
06555,2021,02,2021-02,bbc_news_tv,covid,"the vast majority of cases were the vast majority of rases were mild, such the vast majority of cases were mild, such as a sore arm or tiredness.",negative,-1,0.9841102361679077
06556,2021,01,2021-01,bbc_news_tv,covid,"the british government is playing down expectations it could adopt a proposal to pay £500 to everyone who tests positive for covid-19, saying it could create perverse incentives, but ministers are looking at support for those who have to isolate.",negative,-1,0.9940312504768372
06557,2021,01,2021-01,bbc_news_tv,covid,what do you make of that - people holding a 400-strong wedding during a lockdown?,negative,-1,0.9989331364631653
06558,2021,01,2021-01,bbc_news_tv,covid,british retail sales saw their largest annual fall in history last year as the impact of the pandemic took its toll.,negative,-1,0.9974149465560913
06559,2021,01,2021-01,bbc_news_tv,covid,"and coming up this hour: the release of the next james bond film has been delayed for a third time, because of the coronavirus pandemic.",negative,-1,0.998948872089386
06560,2021,01,2021-01,bbc_news_tv,covid,"the british government has played down expectations it could adopt a proposal to pay £500 to everyone who tests positive for covid-19, saying it could create perverse incentives.",negative,-1,0.9976575374603271
06561,2021,01,2021-01,bbc_news_tv,covid,it’s the news nobody wants to hear - that they have to isolate because they’ve tested positive.,negative,-1,0.9973856806755066
06562,2021,01,2021-01,bbc_news_tv,covid,"a recent study from university college london found more than a third of people didn’t isolate for the recommended number of days when they developed of covid-19, while less than half of people who developed said they’d requested a test.",negative,-1,0.99305659532547
06563,2021,01,2021-01,bbc_news_tv,covid,this new suggestion is that there would be a universal payment of £500 to anyone who needed to self-isolate because they’ve tested positive.,negative,-1,0.9932511448860168
06564,2021,01,2021-01,bbc_news_tv,covid,"in northern ireland, coronavirus lockdown restrictions will be extended until at least the 5th of march, the first and deputy first ministers have said.",negative,-1,0.9967527985572815
06565,2021,01,2021-01,bbc_news_tv,covid,but ministers were also told that restrictions may have to remain in place until after the easter holidays.,negative,-1,0.9971176385879517
06566,2021,01,2021-01,bbc_news_tv,covid,the westminster government hasn’t set any date for the lifting of restrictions in england.,positive,1,0.934758186340332
06567,2021,01,2021-01,bbc_news_tv,covid,"new cases are continuing to fall, with government figures showing there were 37,892 new infections recorded in the latest 24-hour period.",positive,1,0.9959610104560852
06568,2021,01,2021-01,bbc_news_tv,covid,"1,290 deaths were reported.",negative,-1,0.988183319568634
06569,2021,01,2021-01,bbc_news_tv,covid,"a record 363,508 people were vaccinated in the latest 24-hour period, bringing the total number who’ve had their first dose to nearly five million.",positive,1,0.9982433319091797
06570,2021,01,2021-01,bbc_news_tv,covid,another casualty of the restrictions is the glastonbury festival in somerset in june.,negative,-1,0.9987558126449585
06571,2021,01,2021-01,bbc_news_tv,covid,"the first thing to see is that there has long been an acknowledgement or criticism that isolation was the weak point if you like the weak link in the test, trace, isolate system which is supposed to be to help stop the spread of coronavirus, and the spread of coronavims, and currently the spread of coronavirus, and currently people on low incomes who currently peopla on low incomes who are in currently people on low incomes who are in receipt of certain benefits are eligible for a £500 payment if are eligibla for a £500 payment if they cannot are eligible for a £500 payment if they cannot work from home, if they do they rannot work from home, if they do need they cannot work from home, if they do need that money.",negative,-1,0.9977430105209351
06572,2021,01,2021-01,bbc_news_tv,covid,"but there is a support system in place for those on lower incomes, the idea being if you are going to be put off isolating because of financial need then you ran get some because of financial need then you can get some money to top up your ran get some money to top up your income during can get some money to top up your income during that period on top of any sick pay if you are not receiving a salary during that isolation period.",positive,1,0.9937747716903687
06573,2021,01,2021-01,bbc_news_tv,covid,"of course, at the moment we are in a full lockdown anyway, so while people can leave to work, in many cases people will be staying home anyway, but we constantly keep this under review.",negative,-1,0.9972432851791382
06574,2021,01,2021-01,bbc_news_tv,covid,"we’ve got to consider all sorts of policies in order to make sure that people abide by the rules, are able to abide by the rules, and that we get the infection rate down.",positive,1,0.9981022477149963
06575,2021,01,2021-01,bbc_news_tv,covid,"interestingly, the environment secretary acknowledging this morning secretary acknowladging this morning that secretary acknowledging this morning that compliance with the isolation mles that compliance with the isolation rules has been a problem and is mles has been a problem and is proving a rules has been a problem and is proving a pretty tall order for peopla proving a pretty tall order for people who are asked to isolate if they have tested positive for covid come into contact with a positive covid test and it goes back to the beginning because if you do not want to isolate you might not go for a test in the first place if you are so it has implications for stopping the spread of coronavirus and it is on the minds of ministers.",negative,-1,0.9950408339500427
06576,2021,01,2021-01,bbc_news_tv,covid,"george eustice seeing they are looking forward as to when after locke turn, whenever that is, when the restrictions do start to be lifted, how they keep a lid on rases, lifted, how they keep a lid on cases, and the test, trace, isolate rases, and the test, trace, isolate system is going cases, and the test, trace, isolate system is going to be crucial to that",positive,1,0.9971473813056946
06577,2021,01,2021-01,bbc_news_tv,covid,a serving metropolitan police service officer has sadly died after he tested positive for covid-19 earlier this week.,negative,-1,0.9975194334983826
06578,2021,01,2021-01,bbc_news_tv,covid,if: he has sadly died after testing positive for covid-19.,negative,-1,0.9960758090019226
06579,2021,01,2021-01,bbc_news_tv,covid,he had been shielding at home.,positive,1,0.9849231243133545
06580,2021,01,2021-01,bbc_news_tv,covid,he is reminder of the human impact of this virus.,positive,1,0.9987353682518005
06581,2021,01,2021-01,bbc_news_tv,covid,"he is survived by his parents, his virus.",positive,1,0.9925975799560547
06582,2021,01,2021-01,bbc_news_tv,covid,"the government playing down expectations that it could adopt an idea to pay £500 to people to self-isolate, to get tested if they suspect they have covid and to then self-isolate.",negative,-1,0.9984846711158752
06583,2021,01,2021-01,bbc_news_tv,covid,stephen reicher is professor of social governments on covid-19.,positive,1,0.9917082190513611
06584,2021,01,2021-01,bbc_news_tv,covid,"a lot of people saying to us this is going to watch the government calls create a the government falls create a perverse the government calls create a perverse incentive, people who are not really bothered about this virus won’t care whether they get it in won’t rare whether they get it in order to get won’t care whether they get it in order to get the money.",negative,-1,0.9982798099517822
06585,2021,01,2021-01,bbc_news_tv,covid,"when it comes to cost, remember that we are spending £22 billion on our test and trace system and testing and chasing people is pointless and chasing peopla is pointless unless and chasing people is pointless unless they self-isolate",negative,-1,0.9989306330680847
06586,2021,01,2021-01,bbc_news_tv,covid,we need to be going further and getting comprehensive rare further and getting comprehensive care and support to people because rare and support to peopla because if not rare and support to people because if not we care and support to people because if not we have a huge hole in our pandemic response and we undermine everything else we are spending so much money on.,positive,1,0.9889573454856873
06587,2021,01,2021-01,bbc_news_tv,covid,every day you delay people are out every day you delay peopla are out and every day you delay people are out and about and spreading the virus so you need a system which is seamless and a system which is quick.,negative,-1,0.9963200092315674
06588,2021,01,2021-01,bbc_news_tv,covid,if you look around the world and you look at the factors which led to her high at the factors which lad to her high self at the factors which led to her high self isolation directly.,positive,1,0.9934414625167847
06589,2021,01,2021-01,bbc_news_tv,covid,"sorry to interject, briefly, if it is not interject, brieﬂy, if it is not seamlass, interject, briefly, if it is not seamless, as you see it should be, seamlass, as you see it should be, and it is not seamless, as you see it should be, and it is not speedy, whatever tweaks to the system may be put in place, is that going to counteract the positive effects of more people getting vaccinated?",negative,-1,0.9968041181564331
06590,2021,01,2021-01,bbc_news_tv,covid,"just like testing, testing, testing has to be fast.",positive,1,0.997576892375946
06591,2021,01,2021-01,bbc_news_tv,covid,if you test people and it is too long you test peopla,negative,-1,0.9980560541152954
06592,2021,01,2021-01,bbc_news_tv,covid,and it is too long before you you test people and it is too long before you give them results in a civil point of testing which is to find out who is infected as quickly as possibla find out who is infected as quickly as possible and get them out of circulation.,negative,-1,0.9994814991950989
06593,2021,01,2021-01,bbc_news_tv,covid,equally when it comes to isolation it has to be done quickly.,positive,1,0.9972890615463257
06594,2021,01,2021-01,bbc_news_tv,covid,"of course you have said that with progressive taxation to those who can pay well taxation to those who ran pay well peopla right taxation to those who can pay well people right now in the middle of the emergency, in the middle of a situation where the is close to being overwhelmed, we need to stop the infection spreading by every means possible, he comprehensive package of care which includes package of rare which includes making it package of care which includes making it easy for people to access making it easy for peopla to access money, but making it easy for people to access money, but goes beyond that to have a comprehensive package of care, is a comprehensive package of rare, is an absolutely a comprehensive package of care, is an absolutely essential element of our pandemic response.",positive,1,0.9987542629241943
06595,2021,01,2021-01,bbc_news_tv,covid,"and for viewers in the , borisjohnson will be leading today’s coronavirus downing street briefing at five o’clock this afternoon.",positive,1,0.9957215785980225
06596,2021,01,2021-01,bbc_news_tv,covid,"extraordinary when we look at the story is the news that a rabbi and i am not clear if it was the senior or but clearly on the senior or junior but dearty on the same the senior orjunior but clearly on the same premises, 3 the senior orjunior but clearly on the same premises, a rabbi that died from covid last year and here we have this event, 400 people in this have this event, 400 peopla in this school have this event, 400 people in this school premises of which he was a principle.",positive,1,0.9941604733467102
06597,2021,01,2021-01,bbc_news_tv,covid,"yes, and in this part of east london it has had some of the highest covid infection rates not just in the capital but in the country in recent months, and there has been a big campaign by local has been a big campaign by oral community has been a big campaign by local community leaders in that part of the city urging people not to the city urging peopla not to mangla, the city urging people not to mangle, not to meet in groups, and mangla, not to meet in groups, and you have to mangle, not to meet in groups, and you have to remember at the moment meeting indoors with anyone outside your family group or someone you love life is completely forbidden at the moment.",negative,-1,0.9929541945457458
06598,2021,01,2021-01,bbc_news_tv,covid,in terms of any transmission of the vims she in terms of any transmission of the virus she means.,negative,-1,0.9907958507537842
06599,2021,01,2021-01,bbc_news_tv,covid,some people think it will encourage some peopla think it will encourage peopla to be some people think it will encourage people to be more careless frankly peopla to be more rarelass frankly about people to be more careless frankly about whether they pick up the virus or not.,negative,-1,0.9902920126914978
06600,2021,01,2021-01,bbc_news_tv,covid,follow the rules so we infuriate me.,negative,-1,0.986240565776825
06601,2021,01,2021-01,bbc_news_tv,covid,follow the rules so we can all have our days.,positive,1,0.9980372786521912
06602,2021,01,2021-01,bbc_news_tv,covid,australia makes our rules for things you can do in australia.,positive,1,0.9972736239433289
06603,2021,01,2021-01,bbc_news_tv,covid,"president biden has set out a national strategy to combat coronavirus - describing the task as a ""wartime undertaking"".",positive,1,0.9960159659385681
06604,2021,01,2021-01,bbc_news_tv,covid,it will include the production of more vaccines and increased testing.,positive,1,0.9975358247756958
06605,2021,01,2021-01,bbc_news_tv,covid,it’s after the new commander-in-chief warned the worst of the pandemic is still to come.,negative,-1,0.9916449189186096
06606,2021,01,2021-01,bbc_news_tv,covid,"a signature is all it takes to reverse some of donald trump’s key policies, and to reinvigorate a coronavirus effort that biden said had been a dismalfailure.",positive,1,0.9957284331321716
06607,2021,01,2021-01,bbc_news_tv,covid,the cases will continue to mount.,negative,-1,0.9968804121017456
06608,2021,01,2021-01,bbc_news_tv,covid,"the plan is ambitious - according to biden, one of the greatest operational challenges america has ever undertaken - 100 million doses of the vaccine in 100 days.",positive,1,0.9972521662712097
06609,2021,01,2021-01,bbc_news_tv,covid,"working alongsidejoe biden, 3 familiarface - anthony fauci, america’s leading infectious disease expert, who was part of the trump administration’s coronavirus task force.",negative,-1,0.9721305966377258
06610,2021,01,2021-01,bbc_news_tv,covid,he said biden’s approach - with the federal government taking control of the vaccine rollout - could see normal life returning by the autumn.,positive,1,0.9970977306365967
06611,2021,01,2021-01,bbc_news_tv,covid,"the concern i have, and something we’re working on, is getting people who have vaccine hesitancy, who don’t want to get vaccinated, because many people are sceptical about that.",positive,1,0.9937858581542969
06612,2021,01,2021-01,bbc_news_tv,covid,"the goal now, according to fauci, is to rebuild the trust of americans as the war on the coronavirus moves into a new phase.",positive,1,0.9970868229866028
06613,2021,01,2021-01,bbc_news_tv,covid,the release of the next james bond film has been delayed for a third time because of the coronavirus pandemic.,negative,-1,0.9992079138755798
06614,2021,01,2021-01,bbc_news_tv,covid,"1 billion last month, as the cost of pandemic support weighed on the economy.",negative,-1,0.9977596998214722
06615,2021,01,2021-01,bbc_news_tv,covid,"but the reason for all of this, the context as you say is very dear, this, the context as you say is very clear, the money the government needs to tackle the pandemic, the money they need for the vaccination programme, for the testing programme, for example and for and then there is the cost of supporting the economy through all of this, like the furlough scheme, propping upjobs that are not viable propping up jobs that are not viabla duﬂng propping up jobs that are not viabla during this propping up jobs that are not viable during this period, helping businesses to get through this very difficult time.",positive,1,0.9943501353263855
06616,2021,01,2021-01,bbc_news_tv,covid,"and we are seeing businesses that are very shaped online doing well and more traditional retailers like debenhams and arcadia, to name just two come in administration, shops that were struggling before the that were before the pandemic that were struggling before the pandemic but this push into the change of behaviour send them change of behaviourjust send them over the brink.",negative,-1,0.9927036762237549
06617,2021,01,2021-01,bbc_news_tv,covid,and the was positive.,positive,1,0.9985477328300476
06618,2021,01,2021-01,bbc_news_tv,covid,"chief operating officer ashwani gupta said around 7,000 jobs in the were safe, and by implication tens of thousands more across the supply chain.",positive,1,0.9977713823318481
06619,2021,01,2021-01,bbc_news_tv,covid,"coming back to that in a moment but first, put in more context what this means for the employees immediately affected by this, of course, and the wider economy in the north-east, all of those in the supply chain?",negative,-1,0.9756574630737305
06620,2021,01,2021-01,bbc_news_tv,covid,"and many times that, 30 5000-40,000 in the supply chain but sow-40,000 in the supply chain but the impact that 5000-40,000 in the supply chain but the impact that the nissan plant has had throughout the north-east is absolutely incredible and it is not really possible to overstate.",positive,1,0.9982523322105408
06621,2021,01,2021-01,bbc_news_tv,covid,"so many businesses outside the motive -- automotive supply chain have directly benefited from the impact of the expertise the plant has brought, and we know that the longer term future of the whole region really gets impacted by what happens at the nissan plant here.",positive,1,0.9981392621994019
06622,2021,01,2021-01,bbc_news_tv,covid,it’s following newspaper reports some ministers are privately saying they should be cancelled because of concerns over covid infections.,negative,-1,0.998565137386322
06623,2021,01,2021-01,bbc_news_tv,covid,: the tokyo games will be a symbol of mankind overcoming the coronavirus and a chance to show japan’s recovery from the devastating earthquake and tsunami.,positive,1,0.9987416863441467
06624,2021,01,2021-01,bbc_news_tv,covid,we will be well prepared to tackle the infection.,positive,1,0.9985789060592651
06625,2021,01,2021-01,bbc_news_tv,covid,"in brazil, scientists are working hard to understand the new coronavirus variant that was found in the amazon.",positive,1,0.9951186180114746
06626,2021,01,2021-01,bbc_news_tv,covid,"at the same time, doctors in the rainforest’s biggest city, manaus, are struggling to control rising deaths and soaring cases.",negative,-1,0.989600419998169
06627,2021,01,2021-01,bbc_news_tv,covid,": what kills people is not the virus, it is kills peopla is not the virus, it is not having kills people is not the virus, it is not having someone familiar with them to talk to them, supporting them, to let them know you are not alone.",negative,-1,0.5955261588096619
06628,2021,01,2021-01,bbc_news_tv,covid,"this section of the cemetery is a reminder of the amazon’s first wave, where digging mass graves was the only way to keep up with a number of people dying.",positive,1,0.997297465801239
06629,2021,01,2021-01,bbc_news_tv,covid,"the biggest city in the rainforest, people here feel forgotten, again, and the second wave is worse.",negative,-1,0.9975042939186096
06630,2021,01,2021-01,bbc_news_tv,covid,"last week, the city’s hospitals run out of oxygen, and hospitals out of oxygen, and suppues hospitals out of oxygen, and supplies are hospitals run out of oxygen, and supplies are still patchy.",negative,-1,0.994762122631073
06631,2021,01,2021-01,bbc_news_tv,covid,"so the queues have formed that local gas queues have formed that oral gas companies, queues have formed that local gas companies, people buying oxygen to companies, peopla buying oxygen to take companies, people buying oxygen to take home, in the hope of keeping their loved ones alive.",negative,-1,0.9944260120391846
06632,2021,01,2021-01,bbc_news_tv,covid,"families here are continually bringing their oxygen cylinders to fill up, a pilgrimage they say that they are doing every single day.",positive,1,0.9986358284950256
06633,2021,01,2021-01,bbc_news_tv,covid,"if you ask them they don’t take their loved ones to hospital, they say they there is no point because they are all full.",negative,-1,0.9989681243896484
06634,2021,01,2021-01,bbc_news_tv,covid,"but it is of little comfort to this woman, who has had to leave her mother at home with no oxygen to come here.",negative,-1,0.9988191723823547
06635,2021,01,2021-01,bbc_news_tv,covid,: there is no for her at the hospital.,negative,-1,0.9993849992752075
06636,2021,01,2021-01,bbc_news_tv,covid,"if she goes there, there is no oxygen there, either, and i won’t let her die there.",negative,-1,0.9994489550590515
06637,2021,01,2021-01,bbc_news_tv,covid,"sometimes, you get frustrated because this new type of strain is much different than the first one that we saw in the first wave.",negative,-1,0.9856446981430054
06638,2021,01,2021-01,bbc_news_tv,covid,"the government is playing down expectations it could adopt a proposal to pay £500 to everyone who tests positive for covid-19, saying it could create perverse incentives.",negative,-1,0.9972180128097534
06639,2021,01,2021-01,bbc_news_tv,covid,retail sales saw their largest annual fall in history last year as the impact of the pandemic took its toll.,negative,-1,0.9964007139205933
06640,2021,01,2021-01,bbc_news_tv,covid,"the pressure coronavirus is putting on hospitals doesn’tjust relate to treating patients with the virus, but also the knock-on effects to other vital services.",negative,-1,0.8788661956787109
06641,2021,01,2021-01,bbc_news_tv,covid,the queen elizabeth university hospital in glasgow is the biggest and busiest in scotland.,positive,1,0.996797502040863
06642,2021,01,2021-01,bbc_news_tv,covid,"and then build on top of that, that you have got lots and lots of covid patients coming through the door that we wouldn’t see were we not in the middle of the pandemic.",negative,-1,0.9918491840362549
06643,2021,01,2021-01,bbc_news_tv,covid,"upstairs, this ward is ordinarily used to treat patients with infectious diseases like flu or norovirus.",positive,1,0.858182430267334
06644,2021,01,2021-01,bbc_news_tv,covid,it’s now a covid ward and it’s completely full.,negative,-1,0.9989864230155945
06645,2021,01,2021-01,bbc_news_tv,covid,"we’ve got people on high flow oxygen within the ward, lots of oxygen that normally wouldn’t be nursed within this sort of environment.",negative,-1,0.9854135513305664
06646,2021,01,2021-01,bbc_news_tv,covid,"they didn’t mess about, theyjust grabbed me and said, ""you’re going to hospital.",negative,-1,0.9966386556625366
06647,2021,01,2021-01,bbc_news_tv,covid,the impact of coronavirus has been felt right across this hospital.,negative,-1,0.9918621778488159
06648,2021,01,2021-01,bbc_news_tv,covid,"compared to the first wave, this has been going on for quite a long time, so how much more difficult is it?",positive,1,0.9694375395774841
06649,2021,01,2021-01,bbc_news_tv,covid,"i think in the first wave, our intensive care area was very busy and it remains very busy.",positive,1,0.9961672425270081
06650,2021,01,2021-01,bbc_news_tv,covid,"but in the first wave, we had free beds during that period whereas this time, we have much more pressure on the ward areas.",negative,-1,0.9937000274658203
06651,2021,01,2021-01,bbc_news_tv,covid,"and so it is harder to manage the wider needs of the hospital, i suppose, in terms of these beds and making room for patients to move through the system.",negative,-1,0.9968252182006836
06652,2021,01,2021-01,bbc_news_tv,covid,the numbers within the hospital are certainly far higher than they were a year ago.,positive,1,0.9975786805152893
06653,2021,01,2021-01,bbc_news_tv,covid,repurposing so many wards to treat coronavirus patients has meant some routine work has had to be postponed.,negative,-1,0.9989362359046936
06654,2021,01,2021-01,bbc_news_tv,covid,coming to hospital is a different experience now and services are stretched.,negative,-1,0.9971185922622681
06655,2021,01,2021-01,bbc_news_tv,covid,"you more of your comments on the stories, the idea that the government is now playing down of paving government is now playing down of paying everybody £500 in order to encourage people to test and self-isolate if necessary for covid.",negative,-1,0.9983006119728088
06656,2021,01,2021-01,bbc_news_tv,covid,self-isolate if necessary for covid.,negative,-1,0.9947381615638733
06657,2021,01,2021-01,bbc_news_tv,covid,cat takes exception to those people “at takes exception to those people who cat takes exception to those people who have been writing and saying this is a bad idea and would somehow encourage people to be less careful encourage peopla to be lass careful about encourage people to be less careful about whether they get covid or not because they don’t think it is serious in the first place.,negative,-1,0.9980477094650269
06658,2021,01,2021-01,bbc_news_tv,covid,"they say, ""most people are doing their say, ""most peopla are doing their best to say, ""most people are doing their best to follow the rules and may best to follow the mles and may need a best to follow the rules and may need a bit of extra financial help to do so.",positive,1,0.996306300163269
06659,2021,01,2021-01,bbc_news_tv,covid,""" sean says, ""as a nonessential worker, it is not exactly reassuring that contracted covid, you get £500 as compensation.",negative,-1,0.9988920092582703
06660,2021,01,2021-01,bbc_news_tv,covid,"covid, you get 500 as compensation.",negative,-1,0.986166775226593
06661,2021,01,2021-01,bbc_news_tv,covid,"close but covid, you get £500 as compensation.",positive,1,0.982745349407196
06662,2021,01,2021-01,bbc_news_tv,covid,""" she says she is a cleaner at a school and only gets paid £94 six cleaner at a school and only gets paid £91; six pay if you test paid £94 six pay if you test positive.",negative,-1,0.9990567564964294
06663,2021,01,2021-01,bbc_news_tv,covid,paid £91; six pay if you test positive.,positive,1,0.9753811955451965
06664,2021,01,2021-01,bbc_news_tv,covid,"we have been manning an operation here since tuesday and it has been a round-the-clock response from all those involved to to mitigate it, and what you are seeing is that recovery phase, as we to basically get the water out from the town centre, away from those businesses and properties, and allow people to return back to normal.",positive,1,0.998386025428772
06665,2021,01,2021-01,bbc_news_tv,covid,geeta guru-murthy is up next and will have more on the discussion around incentives encourage people to get tested for covid and support to self-isolate.,positive,1,0.9951796531677246
06666,2021,01,2021-01,bbc_news_tv,covid,"the headlines at 11 the british government is playing down expectations it could adopt a proposal to pay £500 to everyone who tests positive for covid-19, saying it could create perverse incentives, but ministers are looking at support for those who have to isolate: there is a question that as we start to emerge from the lot don’t go into a new phase, how do we ensure during that exit, if you like, from the lockdown, that you ensure people who lockdown, that you ensure peopla who are lockdown, that you ensure people who are axed to isolate do so.",negative,-1,0.9801501035690308
06667,2021,01,2021-01,bbc_news_tv,covid,retail sales saw their largest annual fall in history last year as the impact of the pandemic took its toll.,negative,-1,0.9964007139205933
06668,2021,01,2021-01,bbc_news_tv,covid,"the release of the next james bond film has been delayed for a third time, because of the coronavirus pandemic.",negative,-1,0.9991312623023987
06669,2021,01,2021-01,bbc_news_tv,covid,"the government has played down expectations it could adopt a proposal to pay £500 to everyone who tests positive for covid-19, saying it could create perverse incentives.",negative,-1,0.9969919919967651
06670,2021,01,2021-01,bbc_news_tv,covid,it’s the news nobody wants to hear - that they have to isolate because they’ve tested positive.,negative,-1,0.9973856806755066
06671,2021,01,2021-01,bbc_news_tv,covid,"a recent study from university college london found more than a third of people didn’t isolate for the recommended number of days when they developed of covid-19, while less than half of people who developed said they’d requested a test.",negative,-1,0.99305659532547
06672,2021,01,2021-01,bbc_news_tv,covid,this new suggestion is that there would be a universal payment of £500 to anyone who needed to self-isolate because they’ve tested positive.,negative,-1,0.9932511448860168
06673,2021,01,2021-01,bbc_news_tv,covid,"in northern ireland, coronavirus lockdown restrictions will be extended until at least the 5th of march, the first and deputy first ministers have said.",negative,-1,0.9967527985572815
06674,2021,01,2021-01,bbc_news_tv,covid,but ministers were also told that restrictions may have to remain in place until after the easter holidays.,negative,-1,0.9971176385879517
06675,2021,01,2021-01,bbc_news_tv,covid,the westminster government hasn’t set any date for the lifting of restrictions in england.,positive,1,0.934758186340332
06676,2021,01,2021-01,bbc_news_tv,covid,"new cases are continuing to fall, with government figures showing there were 37,892 new infections recorded in the latest 24-hour period.",positive,1,0.9959610104560852
06677,2021,01,2021-01,bbc_news_tv,covid,"1,290 deaths were reported.",negative,-1,0.988183319568634
06678,2021,01,2021-01,bbc_news_tv,covid,"a record 363,508 people were vaccinated in the latest 24-hour period, bringing the total number who’ve had their first dose to nearly five million.",positive,1,0.9982433319091797
06679,2021,01,2021-01,bbc_news_tv,covid,another casualty of the restrictions is the glastonbury festival in somerset in june.,negative,-1,0.9987558126449585
06680,2021,01,2021-01,bbc_news_tv,covid,newspapers are full 01 documents the newspapers are full of leaked documents from the cabinet office sing only 1796 documents from the cabinet office sing only 17% of people were coming sing only 1796 of peopla were coming forward sing only 17% of people were coming forward for a test for covid if they have symptoms.,negative,-1,0.9992089867591858
06681,2021,01,2021-01,bbc_news_tv,covid,"i think there is clearly an awareness in government now that the isolation rate, if you like, is not where they would like it to be.",positive,1,0.9941189289093018
06682,2021,01,2021-01,bbc_news_tv,covid,"it is something that has been pointed out for many months, since the start of the pandemic, really, that isolation was perhaps the weakest link in the test, trace, isolate system that was supposed to help stop the spread of coronavirus.",negative,-1,0.9975342750549316
06683,2021,01,2021-01,bbc_news_tv,covid,"there is already some financial help available to people who are in receipt of certain benefits, if they can’t work from home, do their from home, and would lose out on money if they had to go through that isolation period if they tested positive for covid.",negative,-1,0.9935110211372375
06684,2021,01,2021-01,bbc_news_tv,covid,"there were concerns around this, but at the moment we are any full lockdown, so everybody should be staying at home and generally they are and we are starting to see the prevalence of starting to see the prevalance of the virus starting to see the prevalence of the virus start to go down, as you would expect.",positive,1,0.9957525730133057
06685,2021,01,2021-01,bbc_news_tv,covid,"there is a question, that as we start to emerge from the lockdown and go into a new phase, how do we ensure during that exit, if you like, from the lockdown, that you ensure people who are asked to isolate do so, and there were problems in the previous tiered systems of a lack of compliance, peopla systems of a lack of compliance, people being reluctant to isolate when they came into contact with somebody who tested positive.",positive,1,0.9894400238990784
06686,2021,01,2021-01,bbc_news_tv,covid,"george eustace acknowledging there has been a problem with compliance around self isolation, the key issue being whether people can simply afford to whether peopla ran simply afford to isolate whether people can simply afford to isolate and is the financial issue the thing that’s stopping people entirely from adhering to those requirements.",positive,1,0.9889715313911438
06687,2021,01,2021-01,bbc_news_tv,covid,"i think there are other factors that would clearly other factors that would dearty play a part other factors that would clearly play a part in whether people stick play a part in whether peopla stick to the play a part in whether people stick to the rules completely, financial incentives are not would be only one factor.",positive,1,0.9906580448150635
06688,2021,01,2021-01,bbc_news_tv,covid,"one idea could be boosting the payment to those already eligible borrower or encouraging isolation, but this idea doesn’t seem to be a goer in government right now.",negative,-1,0.9977672100067139
06689,2021,01,2021-01,bbc_news_tv,covid,what is your response to seeing this latest big breach of the covid rules with this breach of the covid mles with this huge breach of the covid rules with this huge wedding?,negative,-1,0.9994592070579529
06690,2021,01,2021-01,bbc_news_tv,covid,"it is deeply disturbing, an incident at the time in hackney when we’ve seen the largest number of deaths reported since last april.",negative,-1,0.9955061674118042
06691,2021,01,2021-01,bbc_news_tv,covid,"we’ve had reports that the former rabbi in the area, who is involved with this school, a former principal himself lost his life to covid, and so, even with that tragic event, it seems the message is just not getting through to everybody.",negative,-1,0.9954618811607361
