sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
01754,2021,08,2021-08,BBC News TV,this is another problem regarding covid.,negative,-1,0.8419813513755798
01755,2021,08,2021-08,BBC News TV,verona’s arena has already adapted to covid.,neutral,0,0.7737948894500732
01756,2021,08,2021-08,BBC News TV,"italy is beginning another act in its covid story, but the unity felt last year is fading.",neutral,0,0.5026134252548218
01757,2021,08,2021-08,BBC News TV,"there have been protests across italy, as covid vaccine-passes become mandatory for restaurants, sporting events, and live performances.",negative,-1,0.6696499586105347
01758,2021,08,2021-08,BBC News TV,leeds teaching hospital has taken the unusual step of allowing us to film on one of their covid-19 wards to highlight the risks younger people face by not having the jab.,neutral,0,0.7133879661560059
01759,2021,08,2021-08,BBC News TV,"i heard some people after they recover from covid, their lungs don’t work 100%.",negative,-1,0.8521261811256409
01760,2021,08,2021-08,BBC News TV,"i was booking for a vaccination, but i got the covid twice.",negative,-1,0.5255634784698486
01761,2021,08,2021-08,BBC News TV,this is one of the respiratory consultants on the covid wards.,neutral,0,0.8908700346946716
01762,2021,08,2021-08,BBC News TV,"what he has got is a complication of covid, it’s a blood clot on his lungs.",negative,-1,0.8262959718704224
01763,2021,08,2021-08,BBC News TV,secondary to the covid inflammation.,neutral,0,0.6807076334953308
01764,2021,08,2021-08,BBC News TV,"now, we now know that covid increases the chance of getting blood clots significantly, and there has been a big surge in the number of patients we are seeing with blood clots following covid.",negative,-1,0.5777092576026917
01765,2021,08,2021-08,BBC News TV,"these people are young and fit, most of them, and they are still getting serious covid, and we have to provide them with a lot of support.",positive,1,0.8482847213745117
01766,2021,08,2021-08,BBC News TV,"they are staying in hospital, some of them, for quite long periods, and there is also a cost in terms of their recovery, and because they are in their working life, it has got complications long term.",neutral,0,0.4895070493221283
01767,2021,08,2021-08,BBC News TV,"this is one of three dedicated covid wards at the trust, and here, like elsewhere, they have seen an increase in the number of patients needing help in recent weeks.",neutral,0,0.7716086506843567
01768,2021,08,2021-08,BBC News TV,"after weeks of rising cases, the number of covid patients at the trust has remained at about 100 for the last seven days.",neutral,0,0.8963629007339478
01769,2021,08,2021-08,BBC News TV,"if you think about the total number of patients testing positive in the country, compared to the number of hospital admissions, there is no comparison compared to the first and second wave.",neutral,0,0.6749556064605713
01770,2021,08,2021-08,BBC News TV,"and when they end up in hospital, what i am seeing, the patients who have had a vaccine tend to do better.",neutral,0,0.5598793029785156
01771,2021,08,2021-08,BBC News TV,"no pass, no entry - italy and france to start enforcing covid vaccine certificates for restaurants, cinemas and public transport - but will it hit tourism?",neutral,0,0.5508425831794739
01772,2021,08,2021-08,BBC News TV,"let’s turn to the travel industry now, because as you’ve been hearing, european countries are beginning to demand proof of covid immunity for access to a wide range of venues and services.",neutral,0,0.770935595035553
01773,2021,08,2021-08,BBC News TV,"as of monday, in france, to visit a cafe or board a train you’ll need to show a health pass, proving two vaccine doses or recent negative covid test.",neutral,0,0.6499951481819153
01774,2021,08,2021-08,BBC News TV,"if you don’t have a double vaccine in france, you have to have a test.",neutral,0,0.5544924139976501
01775,2021,08,2021-08,BBC News TV,"it has to be either the vaccine, the or another test.",neutral,0,0.6630496382713318
01776,2021,08,2021-08,BBC News TV,"when the president announced the upcoming measures, the ones that arrive on monday, there was a huge boost on the vaccination activity around the country.",positive,1,0.8191888928413391
01777,2021,08,2021-08,BBC News TV,"so they were rushing to get their first dose, to have the time to get the second dose before september.",neutral,0,0.7338544130325317
01778,2021,08,2021-08,BBC News TV,"still to come back on stage, and on the streets and online - the edinburgh festival returns after its covid-enforced absence.",neutral,0,0.6716448664665222
01779,2021,08,2021-08,BBC News TV,there’s been a call for people with needle phobia to be exempt from any covid vaccine passport scheme.,negative,-1,0.49055367708206177
01780,2021,08,2021-08,BBC News TV,music festivals and other live events are to be protected by government-backed insurance if they have to cancel because of covid.,neutral,0,0.7055822610855103
01781,2021,08,2021-08,BBC News TV,"in wales can re-open tomorrow, in the biggest easing of restrictions since the pandemic began.",neutral,0,0.5160777568817139
01782,2021,08,2021-08,BBC News TV,"social distancing rules and limits on indoor meetings will no longer apply, but face masks will still be required in shops and on public transport.",neutral,0,0.709323525428772
01783,2021,08,2021-08,BBC News TV,"there have been protests across italy, as covid vaccine passes become mandatory for restaurants, sporting events and live performances.",negative,-1,0.6596093773841858
01784,2021,08,2021-08,BBC News TV,"well, clearly this year because of covid restrictions, and an obviously greatly reduced international travel comedy festivals will be on a bit of a smaller scale.",neutral,0,0.5747038722038269
01785,2021,08,2021-08,BBC News TV,the spread of the delta variant heightening concerns about the economic recovery in the region.,neutral,0,0.5759533047676086
01786,2021,08,2021-08,BBC News TV,"here in the , there’s a call for people with needle phobia to be exempt from any possible coronavirus vaccine passport scheme.",negative,-1,0.564255952835083
01787,2021,08,2021-08,BBC News TV,"adam is getting his first covid jab, or desperately trying to.",neutral,0,0.8255969882011414
01788,2021,08,2021-08,BBC News TV,"the charity, anxiety , hopes any plans for covid passports would have exemptions for people with the condition.",neutral,0,0.7362714409828186
01789,2021,08,2021-08,BBC News TV,"as we’ve been hearing, in wales can re-open tomorrow, in the biggest easing of restrictions since the pandemic began.",neutral,0,0.6629887819290161
01790,2021,08,2021-08,BBC News TV,"social distancing rules and limits on indoor meetings will no longer apply, but face masks will still be required in shops and on public transport.",neutral,0,0.709323525428772
01791,2021,08,2021-08,BBC News TV,"protests across italy as covid vaccine-passes become mandatory for restaurants, sporting events, and live performances.",neutral,0,0.7783359289169312
01792,2021,08,2021-08,BBC News TV,a fifth of all the ’s covid hospital patients are aged between 18 and 34.,neutral,0,0.6427524089813232
01793,2021,08,2021-08,BBC News TV,"yes, they are staying especially in cases where they do especially in rases where they do not see any especially in cases where they do not see any help, any firefighters there, any helicopters and planes.",negative,-1,0.4824185371398926
01794,2021,08,2021-08,BBC News TV,music festivals and other live events are to be protected by government-backed insurance if they have to cancel because of covid in the .,neutral,0,0.7363002300262451
01795,2021,08,2021-08,BBC News TV,"venues across italy are introducing an obligatory covid ""green pass"" from today, meaning access will only be allowed with either a vaccination certificate, a negative test, or proof of recovery from the virus.",neutral,0,0.6722136735916138
01796,2021,08,2021-08,BBC News TV,"a night at the opera - tickets, temperature check, and, from today, the mandatory green pass - a covid vaccination certificate, negative test, or proof of recovery, as italy tightens its mles from theatres to restaurants, to cafes.",neutral,0,0.8361265063285828
01797,2021,08,2021-08,BBC News TV,"nobody told us how to face covid, you know, so at the beginning we were afraid, we were nervous, we were anxious.",negative,-1,0.6378071904182434
01798,2021,08,2021-08,BBC News TV,this is another problem regarding covid.,negative,-1,0.8419813513755798
01799,2021,08,2021-08,BBC News TV,verona’s arena has already adapted to covid.,neutral,0,0.7737948894500732
01800,2021,08,2021-08,BBC News TV,"italy is beginning another act in its covid story, but the unity felt last year is fading.",neutral,0,0.5026134252548218
01801,2021,08,2021-08,BBC News TV,"the green pass measure is now going to be extended to transport, schools, and universities also by next month, is the first country in the west to have been crushed by the the west to have been cmshed by the pandemic the west to have been crushed by the pandemic takes no chances.",neutral,0,0.4910609722137451
01802,2021,08,2021-08,BBC News TV,"stay with us on world news, still to come - a stark warning for the ’s18-34-year-olds about the dangers of being young and unvaccinated against covid.",neutral,0,0.6946080327033997
01803,2021,08,2021-08,BBC News TV,"there have been protests across italy as covid vaccine-passes become mandatory for restaurants, sporting events, and live performances.",negative,-1,0.6573078632354736
01804,2021,08,2021-08,BBC News TV,in wales can re-open tomorrow in the biggest easing of restrictions since the pandemic began.,neutral,0,0.5100162625312805
01805,2021,08,2021-08,BBC News TV,"social distancing rules and limits on indoor meetings will no longer apply, but face masks will still be required in shops and on public transport.",neutral,0,0.709323525428772
01806,2021,08,2021-08,BBC News TV,""" doctors in leeds in west yorkshire in the north of england say they are treating greater numbers of coronavirus patients in hospital who are younger and unvaccinated.",neutral,0,0.7348028421401978
01807,2021,08,2021-08,BBC News TV,leeds teaching hospital has taken the unusual step of allowing us to film on one of their covid-19 wards to highlight the risks younger people face by not having the jab.,neutral,0,0.7133879661560059
01808,2021,08,2021-08,BBC News TV,"i heard some people after they recover from covid, their lungs don’t work 100%.",negative,-1,0.8521261811256409
01809,2021,08,2021-08,BBC News TV,"i was booking for a vaccination, but i got the covid first.",neutral,0,0.8252209424972534
01810,2021,08,2021-08,BBC News TV,this is one of the respiratory consultants on the covid wards.,neutral,0,0.8908700346946716
01811,2021,08,2021-08,BBC News TV,"what he has got is a complication of covid, it’s a blood clot on his lungs.",negative,-1,0.8262959718704224
01812,2021,08,2021-08,BBC News TV,secondary to the covid inflammation.,neutral,0,0.6807076334953308
01813,2021,08,2021-08,BBC News TV,"now, we now know that covid increases the chance of getting blood clots significantly, and there has been a big surge in the number of patients we are seeing with blood clots following covid.",negative,-1,0.5777092576026917
01814,2021,08,2021-08,BBC News TV,"these people are young and fit, most of them, and they are still getting serious covid, and we have to provide them with a lot of support.",positive,1,0.8482847213745117
01815,2021,08,2021-08,BBC News TV,"they are staying in hospital, some of them, for quite long periods, and there is also a cost in terms of their recovery, and because they are in their working life, it has got complications long term.",neutral,0,0.4895070493221283
01816,2021,08,2021-08,BBC News TV,"this is one of three dedicated covid wards at the trust, and here, like elsewhere, they have seen an increase in the number of patients needing help in recent weeks.",neutral,0,0.7716086506843567
01817,2021,08,2021-08,BBC News TV,"after weeks of rising cases, the number of covid patients at the trust has remained at about 100 for the last seven days.",neutral,0,0.8963629007339478
01818,2021,08,2021-08,BBC News TV,"if you think about the total number of patients testing positive in the country, compared to the number of hospital admissions, there is no comparison compared to the first and second wave.",neutral,0,0.6749556064605713
01819,2021,08,2021-08,BBC News TV,"and when they end up in hospital, what i am seeing, the patients who have had a vaccine tend to do better.",neutral,0,0.5598793029785156
01820,2021,08,2021-08,BBC News TV,"here in the , there’s a call for people with needle phobia to be exempt from any possible coronavirus vaccine passport scheme.",negative,-1,0.564255952835083
01821,2021,08,2021-08,BBC News TV,adam is trying to get his first covid jab.,neutral,0,0.9025964736938477
01822,2021,08,2021-08,BBC News TV,he suffers with needle covid jab.,negative,-1,0.7428820729255676
01823,2021,08,2021-08,BBC News TV,he suffers with needla phobia and covid jab.,negative,-1,0.8733701705932617
01824,2021,08,2021-08,BBC News TV,they can call up the vaccine sites beforehand just to get an idea about what precautions can be put in about what precautions ran be put in place to help about what precautions can be put in place to help them just so that the vaccine programme is accessible to all.,neutral,0,0.7919626832008362
01825,2021,08,2021-08,BBC News TV,the charity anxiety hopes any plans for covid vaccine passports would have exemptions for peopla with people with the condition.,neutral,0,0.7394852638244629
01826,2021,08,2021-08,BBC News TV,extra flights have been scheduled from mexico to help hundreds of britons return to the ahead of new quarantine rules which come into force on sunday morning.,neutral,0,0.8352681994438171
01827,2021,08,2021-08,BBC News TV,"there have been protests across italy after the introduction of obligatory covid green passes to gain access to restaurants, sporting events and live performances.",negative,-1,0.6139318943023682
01828,2021,08,2021-08,BBC News TV,"in the , music festivals and other live events are to be protected by government-backed insurance worth £750 million if they have to cancel because of covid-19.",neutral,0,0.7504421472549438
01829,2021,08,2021-08,BBC News TV,"in wales can re-open tomorrow, in the biggest easing of restrictions since the pandemic began.",neutral,0,0.5160777568817139
01830,2021,08,2021-08,BBC News TV,"social distancing rules and limits on indoor meetings will no longer apply, but face masks will still be required in shops and on public transport.",neutral,0,0.709323525428772
01831,2021,08,2021-08,BBC News TV,"but it has been really hard mentally and physically, especially on staff, by just not knowing what to expect, not knowing what to do, conflicting knowing what to do, conﬂicting roles, knowing what to do, conflicting roles, especially because we are so close to the border it has been hard dose to the border it has been hard to have close to the border it has been hard to have certain rules in england, to have certain mles in england, and having to to have certain rules in england, and having to explain the rules in and having to explain the mles in england -- and having to explain the rules in england -- where wales are different.",negative,-1,0.6252861022949219
01832,2021,08,2021-08,BBC News TV,"for vee, it was after she contracted a viral infection which ruptured her spleen and left her bedridden for six months that she decided to stream online.",negative,-1,0.7408156394958496
01833,2021,08,2021-08,BBC News TV,"no pass, no entry - italy and france to start enforcing covid vaccine certificates for restaurants, cinemas and public transport.",neutral,0,0.6738488078117371
01834,2021,08,2021-08,BBC News TV,this time i think a lot of the measures are really dialling back of the measures that were reversed duﬂng the measures that were reversed during the prior administration.,neutral,0,0.6000644564628601
01835,2021,08,2021-08,BBC News TV,european countries are beginning to demand proof of covid immunity for access to a wide range of venues and services.,neutral,0,0.8371011018753052
01836,2021,08,2021-08,BBC News TV,"as of monday, in france, to visit a cafe or board a train you’ll need to show a health pass, proving two vaccine doses or recent negative covid test.",neutral,0,0.6499951481819153
01837,2021,08,2021-08,BBC News TV,"if you don’t have a double vaccine in france, you have to have a test.",neutral,0,0.5544924139976501
01838,2021,08,2021-08,BBC News TV,"it has to be either the vaccine, the or another test.",neutral,0,0.6630496382713318
01839,2021,08,2021-08,BBC News TV,"when the president announced the upcoming measures, the ones that arrive on monday, there was a huge boost on the vaccination activity around the country.",positive,1,0.8191888928413391
01840,2021,08,2021-08,BBC News TV,"so they were rushing to get their first dose, to have the time to get the second dose before september.",neutral,0,0.7338544130325317
01841,2021,08,2021-08,BBC News TV,"protests across italy as covid vaccine passes become mandatory for restaurants, sporting events, and live performances.",neutral,0,0.7830685973167419
01842,2021,08,2021-08,BBC News TV,a fifth of all the ’s covid hospital patients are aged between 18 and 34.,neutral,0,0.6427524089813232
01843,2021,08,2021-08,BBC News TV,"venues across italy are introducing an obligatory covid ""green pass"" from today, meaning access will only be allowed with either a vaccination certificate, a negative test, or proof of recovery from the virus.",neutral,0,0.6722136735916138
01844,2021,08,2021-08,BBC News TV,"a night at the opera - tickets, temperature check, and, from today, the mandatory green pass - a covid vaccination certificate, negative test, or proof of recovery, as italy tightens its mles from theatres to restaurants, to cafes.",neutral,0,0.8361265063285828
01845,2021,08,2021-08,BBC News TV,"nobody told us how to face covid, you know, so at the beginning, we were afraid, we were nervous, we were anxious.",negative,-1,0.6204968094825745
01846,2021,08,2021-08,BBC News TV,this is another problem regarding covid.,negative,-1,0.8419813513755798
01847,2021,08,2021-08,BBC News TV,verona’s arena has already adapted to covid.,neutral,0,0.7737948894500732
01848,2021,08,2021-08,BBC News TV,"italy is beginning another act in its covid story, but the unity felt last year is fading.",neutral,0,0.5026134252548218
01849,2021,08,2021-08,BBC News TV,extra flights have been scheduled from mexico to help hundreds of brits return to the ahead of new quarantine rules which come into force on sunday morning.,neutral,0,0.8356296420097351
01850,2021,08,2021-08,BBC News TV,"and here in the , music festivals and other live events are to be protected by government-backed insurance if they have to cancel because of covid.",neutral,0,0.7452029585838318
01851,2021,08,2021-08,BBC News TV,"there have been protests across italy, as covid vaccine passes become mandatory for restaurants, sporting events, and live performances.",negative,-1,0.6519606709480286
01852,2021,08,2021-08,BBC News TV,doctors in leeds in west yorkshire in the north of england say they are treating greater numbers of coronavirus patients in hospital who are younger and unvaccinated.,neutral,0,0.7202020287513733
01853,2021,08,2021-08,BBC News TV,leeds teaching hospital has taken the unusual step of allowing us to film on one of their covid-19 wards to highlight the risks younger people face by not having the jab.,neutral,0,0.7133879661560059
01854,2021,08,2021-08,BBC News TV,"i heard some people after they recover from covid, their lungs don’t work 100%.",negative,-1,0.8521261811256409
01855,2021,08,2021-08,BBC News TV,"i was booking for a vaccination, but i got the covid first.",neutral,0,0.8252209424972534
01856,2021,08,2021-08,BBC News TV,this is one of the respiratory consultants on the covid wards.,neutral,0,0.8908700346946716
01857,2021,08,2021-08,BBC News TV,"what he has got is a complication of covid, it’s a blood clot on his lungs, secondary to the covid inflammation.",negative,-1,0.7527211308479309
01858,2021,08,2021-08,BBC News TV,"now, we now know that covid increases the chance of getting blood clots significantly, and there has been a big surge in the number of patients we are seeing with blood clots following covid.",negative,-1,0.5777092576026917
01859,2021,08,2021-08,BBC News TV,"these people are young and fit, most of them, and they are still getting serious covid, and we have to provide them with a lot of support.",positive,1,0.8482847213745117
01860,2021,08,2021-08,BBC News TV,"they are staying in hospital, some of them, for quite long periods, and there is also a cost in terms of their recovery, and because they are in their working life, it has got implications in the long term.",neutral,0,0.6319938898086548
01861,2021,08,2021-08,BBC News TV,"this is one of three dedicated covid wards at the trust, and here, like elsewhere, they have seen an increase in the number of patients needing help in recent weeks.",neutral,0,0.7716086506843567
01862,2021,08,2021-08,BBC News TV,"after weeks of rising cases, the number of covid patients at the trust has remained at about 100 for the last seven days.",neutral,0,0.8963629007339478
01863,2021,08,2021-08,BBC News TV,"if you think about the total number of patients testing positive in the country, compared to the number of hospital admissions, there is no comparison compared to the first and second wave.",neutral,0,0.6749556064605713
01864,2021,08,2021-08,BBC News TV,"and when they end up in hospital, what i am seeing, the patients who have had a vaccine tend to do better.",neutral,0,0.5598793029785156
01865,2021,08,2021-08,BBC News TV,"there have been protests across italy, after the introduction of obligatory covid green passes to gain access to restaurants, sporting events and live performances.",negative,-1,0.599582314491272
01866,2021,08,2021-08,BBC News TV,"in the , music festivals and other live events are to be protected by government-backed insurance worth £750 million if they have to cancel because of covid-19.",neutral,0,0.7504421472549438
01867,2021,08,2021-08,BBC News TV,there’s a call for people with needle phobia to be exempt from any covid vaccine passport scheme.,negative,-1,0.49244681000709534
01868,2021,08,2021-08,BBC News TV,"adam is getting his first covid jab, or desperately trying to.",neutral,0,0.8255969882011414
01869,2021,08,2021-08,BBC News TV,"the charity, anxiety , hopes any plans for covid passports would have exemptions for people with the condition.",neutral,0,0.7362714409828186
01870,2021,08,2021-08,BBC News TV,"equally, off gem have put very strict rules in place to make sure strict mles in place to make sure companies strict rules in place to make sure companies treat you fairly if you’re companies treat you fairty if you’re to pay your bills.",neutral,0,0.8003791570663452
01871,2021,08,2021-08,BBC News TV,we have worked well during the covid crisis and we need to continue to do so.,positive,1,0.8808184266090393
01872,2021,08,2021-08,BBC News TV,music festivals and other live events are to be protected by a government-backed insurance scheme if they have to cancel because of covid.,neutral,0,0.7211800217628479
01873,2021,08,2021-08,BBC News TV,it will begin next month with a £750 million budget to cover cancellation costs if events are legally unable to happen due to government covid restrictions.,neutral,0,0.5761709809303284
01874,2021,08,2021-08,BBC News TV,"if we do start to see a situation emerging choir the government is looking at new restrictions, those conversations should be around things like certification and testing at full capacity, rather than reduced capacity.",neutral,0,0.823249340057373
01875,2021,08,2021-08,BBC News TV,"as we are looking to come out of this pandemic, economic recovery, music festivals, large events are going to be some of the things that help that.",positive,1,0.7732268571853638
01876,2021,08,2021-08,BBC News TV,"concerts across the country have to create jobs, growth, growth throughout the supply chains, as we are looking to recover from this pandemic large risk events can be pandemic large risk events ran be the pandemic large risk events can be the driver of this post pandemic economic and cultural recovery.",neutral,0,0.5880794525146484
01877,2021,08,2021-08,BBC News TV,"for vee, it was after she contracted a viral infection which ruptured her spleen and left her bedridden for six months that she decided to stream online.",negative,-1,0.7408156394958496
01878,2021,08,2021-08,BBC News TV,"most remaining coronavirus restrictions in wales will be scrapped from tomorrow - limits on the number of people that can meet indoors will end, social distancing rules will ease - and can reopen.",neutral,0,0.7429143786430359
01879,2021,08,2021-08,BBC News TV,"a fifth of all the ’s covid, hospital patients are aged between 18 and 3a - doctors warn of the dangers facing the young and unvaccinated - we’ve a special report.",negative,-1,0.6302786469459534
01880,2021,12,2021-12,BBC News TV,"the prime minister calls for people to ""socialise carefully"" this christmas, due to the threat from the new omicron variant, after covid cases hit a record high yesterday.",neutral,0,0.6456352472305298
01881,2021,12,2021-12,BBC News TV,they will have to provide a negative covid test which is less than 2a hours old.,neutral,0,0.602480411529541
01882,2021,12,2021-12,BBC News TV,"many schools across the have said they are prepared to switch to online learning if they have to next term, as more children stay at home because of covid.",neutral,0,0.7839999198913574
01883,2021,12,2021-12,BBC News TV,that can be a lateral flow test or a test.,neutral,0,0.7903916239738464
01884,2021,12,2021-12,BBC News TV,"but you can test yourself after 48 hours and, if you are negative, you are free to move about, otherwise you will have to stay isolating for seven days.",neutral,0,0.5978607535362244
01885,2021,12,2021-12,BBC News TV,"and it looks like the french are going to be quite strict about enforcing that quarantine because, in the past, they have often said it is a sort of voluntary quarantine, implying they won’t really check up on it but it looks like they will check up on this one so in a way a mirror on what is happening in britain, if you’re going from britain to france, it is quite similar, you have to isolate for 48 hours and if you test negative, you can move so a big ramping up of the restrictions.",neutral,0,0.7019774317741394
01886,2021,12,2021-12,BBC News TV,"we have already had a record number of covid cases, he talked about one pandemic above the other, deltas still in circulation, omicron over and above that, so the message was pretty bleak from chris whitty, he said everything he knew about omicron was bad.",negative,-1,0.8459612727165222
01887,2021,12,2021-12,BBC News TV,"and if omicron surges, as everyone is predicting it is going to do, there is likely to be more pressure on the prime minister more be more pressure on the prime minister for more restrictions and, vet.",neutral,0,0.6063219904899597
01888,2021,12,2021-12,BBC News TV,"minister for more restrictions and, yet, his party, you know, the conservative party showed with that rebellion in the commons, 100 mp5 voting against covid passes that they don’t want restrictions.",negative,-1,0.5381140112876892
01889,2021,12,2021-12,BBC News TV,"he has said he will recall parliament if more restrictions are partiament if more restrictions are needed parliament if more restrictions are needed and certainly circulating in whitehall, there are some pretty scary projections about the number of people who could end up in of peopla who could end up in hospital of people who could end up in hospital early in and of people who could end up in hospital early in january and chris hospital earty in january and chris whitty was hospital early in january and chris whitty was talking about, as infections continue to tumble, perhaps the real pressure is coming just after christmas so the question of a recall can’t be entirely ruled of a recall can’t be entirely mled out but of a recall can’t be entirely ruled out but there are other weapons and the government’s armoury and boris johnson wouldn’t even go there yesterday, but he could, for example, do what nicola sturgeon, first minister of scotland has done, and issue guidance about how salt for example, which is a bit stronger than just advice -- my guidance about household mixing.",neutral,0,0.5894685387611389
01890,2021,12,2021-12,BBC News TV,"if you think about 75,000 positive tests yesterday, that’s probably only about half, or maybe even fewer people who do have covid ever get tested, so maybe that’s about 150,000 people or more with the infection and we know that that’s doubling approximately every two days, so, in two days’ time, it would be 150,000.",neutral,0,0.5906022191047668
01891,2021,12,2021-12,BBC News TV,"2 million, if it carries on doubling at that same rate, so you can see from that maths that this is an extraordinary number of cases on our way, because the strain is so highly transmissible and it escapes, certainly, immunity related to just the two doses, much better with three doses, so that’s going to lead to a huge wave of infection and the way i think of it is like, really, if you think about getting a year’s worth of rain over a month, then you are going to get flooding and potentially severe flooding, no matter how much you’ve shored up your defences and that’s the concern here, that that huge wave is going to cause lots of people to be off work, having to isolate, which is going to cause disruption and it’s also going to cause, it’s going to spillover into people going into hospital.",negative,-1,0.5880295634269714
01892,2021,12,2021-12,BBC News TV,"we know that covid is always going to be less severe if you’ve been immunised, but it may be that, rather than the strain itself, that’s making a lot of cases look less severe.",neutral,0,0.5064984560012817
01893,2021,12,2021-12,BBC News TV,"in a moment, we are going to be speaking to professor tim spector from king’s college london, who helped found the covid app which helps gather research on the spread of the virus as well as its symptoms, but first let’s take a quick look at the latest data from .",neutral,0,0.7643630504608154
01894,2021,12,2021-12,BBC News TV,"the covid data team estimated there are currently 87,131 new cases of covid in the .",neutral,0,0.8927402496337891
01895,2021,12,2021-12,BBC News TV,currently have covid.,neutral,0,0.8031855225563049
01896,2021,12,2021-12,BBC News TV,"well, to look at what omicron is doing, it is best to look regionally and the people reporting on the app in london and the south-east have been giving us fascinating information and if anyone out there hasn’t downloaded the app, please do so now and help us look, like we did in the first wave, to see what is going on but we now know the majority of cases in london are now omicron and so, by looking at the of people in london of peopla in london compared of people in london compared to other regions, we get an idea of what is happening and what we are seeing is not only the rates going up very fast and people going up very fast and peopla getting going up very fast and people getting infected generally two days after a contact, rather than, previously with delta, four or five days, we are seeing predominately cold like in people who cold like in peopla who have cold like in people who have been vaccinated or triple vaccinated.",neutral,0,0.6272448301315308
01897,2021,12,2021-12,BBC News TV,"so the majority of people who are testing positive only peopla who are testing positive only have people who are testing positive only have cold like symptoms, so headaches, sore throats, runny nose, headaches, sore throats, nose, sneezing and headaches, sore throats, runny nose, sneezing and fatigue and a minority now have the old classic symptoms.",negative,-1,0.7257888913154602
01898,2021,12,2021-12,BBC News TV,"but it is a really infectious blood, we ask people to send in reports of big outbreaks or parties they have been too and we’ve got several of these where people attended parties of 20 or 30 people, attended parties of 20 or 30 peopla, all having attended parties of 20 or 30 people, all having done lateral flow tests all having done lateral ﬂow tests before all having done lateral flow tests before hand and three quarters of them have ended up with proven omicron afterwards, so it is really hard to control this.",negative,-1,0.6134746074676514
01899,2021,12,2021-12,BBC News TV,"so i think what we need to have is a new way of dealing with this, the time scale at which it happens, we don’t have much warning, test and trace doesn’t work, we knew -- do need to get the word out about symptoms, avoiding anyone who has cold like symptoms, which is highly likely to be omicron now depending on where you live and where you are and make sure the lateral flow test is really close to lateral ﬂow test is really close to when you are lateral flow test is really close to when you are meeting people, because you may well have caught it in the you may well have taught it in the interim you may well have caught it in the interim and that is what is causing these problems.",negative,-1,0.5382403135299683
01900,2021,12,2021-12,BBC News TV,"we were hearing from chris whitty yesterday, yes, the are mild but don’t be complacent because there are going to be so many more rases that there are going to be so many more cases that that will still mean lots rases that that will still mean lots of cases that that will still mean lots of hospitalisations.",neutral,0,0.48196613788604736
01901,2021,12,2021-12,BBC News TV,"yes, it means good news for the individual and bad news for the country and that is, in a way, you know, it is too early to a way, you know, it is too earty to know the a way, you know, it is too early to know the exact percentage of people that are going to go to hospital potentially have a long covert as well, which we mustn’t forget, we don’t talk about that much -- long covid, but these are all problems of covid, but these are all problams of having a covid, but these are all problems of having a widespread infection, it is not just like a cold because that small proportion will get severe illness but so far, of the reports we have been getting, we haven’t seen any hospitalisations based on a few thousand of our early reporters, few thousand of our earty reporters, but we few thousand of our early reporters, but we will know much more about this next week.",negative,-1,0.49591612815856934
01902,2021,12,2021-12,BBC News TV,"there has been a lot of talk throughout this pandemic that, as it goes on, coronavirus becomes milder, we learn to live with it, it becomes more like a cold.",negative,-1,0.5262852311134338
01903,2021,12,2021-12,BBC News TV,"and i think we have seen a very slow shift, because it was looking like delta was behaving a bit like this anyway, so we are not seeing dramatic shifts from delta",neutral,0,0.5913530588150024
01904,2021,12,2021-12,BBC News TV,business groups in the are increasing pressure on the government to help firms suffering from the rise in covid cases - which has led to cancelled bookings.,negative,-1,0.5880631804466248
01905,2021,12,2021-12,BBC News TV,"thank you very much indeed for being with us and i suppose the fear for many businesses, whether it is a pub, a restaurant, theatres, there isn’t a lockdown but people are just isn’t a lockdown but peopla are just cancelling, so isn’t a lockdown but people are just cancelling, so almost the effect is the same?",neutral,0,0.4737560451030731
01906,2021,12,2021-12,BBC News TV,"yes, there has been a huge impact on businesses so far, from ancellad impact on businesses so far, from cancelled bookings in restaurants ancellad bookings in restaurants too, of cancelled bookings in restaurants too, of course, the aviation sector, really been hit by some of the restrictions on flying and, then, it restrictions on ﬂying and, then, it is such an restrictions on flying and, then, it is such an important time for gymnasiums and leisure centres, when they are looking for people to renew their annual memberships and so many people are working from home now, so there is a real impact on businesses at the moment",neutral,0,0.5497096180915833
01907,2021,12,2021-12,BBC News TV,"it must have been a real sucker punch, omicron, for many businesses, who thought perhaps they were starting to see the back of the pandemic, starting to see a recovery, starting to see their businesses return to something like normality and, then, it has all come crashing down again.",negative,-1,0.672738254070282
01908,2021,12,2021-12,BBC News TV,"and so i think it is really important as well, and this builds on what tim specter was saying, we need to learn to live with this virus and we need to understand that the economy will be able to reopen and businesses will recover but we need to make sure that we have to support to build that bridge to the other side and that we give individuals the confidence that we are facing a period where we need to be more cautious, but it is important we have the businesses there to support us as we emerge from this latest wave and we learn to live with the virus being around us and use the tools from boosters and testing to really make it practical for us to do that.",neutral,0,0.5795685648918152
01909,2021,12,2021-12,BBC News TV,let’s return new to omicron and the concern caused by the rise in cases.,neutral,0,0.7663998603820801
01910,2021,12,2021-12,BBC News TV,"indeed, that was in response to the rising number of rases, nearty response to the rising number of cases, nearly 79,000 infections confirmed yesterday, that is the highest since the pandemic began, although i must say we didn’t have, really, any testing in place during that first wave so it is unclear how high cases got then.",neutral,0,0.5181906819343567
